RESULT_TAG,SID,CID,SMILES,Activity_Outcome,Activity_Score,Activity_Summary,Agonist_Activity,Agonist_Potency (uM),Agonist_Efficacy (%),Viability_Activity,Viability_Potency (uM),Viability_Efficacy (%),Sample_Source
8488,144209127,6559,CC(C)C#N,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8489,144209128,1983,CC(=O)NC1=CC=C(C=C1)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8490,144209130,7463,CC1=CC=C(C=C1)C(C)C,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8491,144209131,6184,CCCCCC=O,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8492,144209135,5780,C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8493,144209136,17004,CC1=CC(=C(C=C1)O)C(C)(C)C,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8494,144209137,10708,C1=CC(=C(C=C1C(=O)O)C(=O)O)C(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8495,144209138,12021,COC(=O)OC,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8496,144209139,342,CC1=CC(=CC=C1)O,Inactive,0,inactive,inactive,,0,inactive,,0,Alfa Aesar
8497,144209140,713,C(=O)N,Inactive,0,inactive,inactive,,0,inactive,,0,LKT Lab
8498,144209141,31244,COC1=CC=C(C=C1)C=O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8499,144209142,5147,C1=CC=C(C(=C1)C(=O)N)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8500,144209143,7444,CC1=C(C=C(C=C1)[N+](=O)[O-])N,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8501,144209144,9076,CCOC1=CC=C(C=C1)N,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8502,144209146,4909,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8503,144209147,13624,C1=CC=C2C(=C1)NC(=N2)N,Inactive,0,inactive,inactive,,0,inactive,,0,Alfa Aesar
8504,144209149,2328,CC(C)N1C(=O)C2=CC=CC=C2NS1(=O)=O,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8505,144209150,24730,CC(CN(CC(C)O)CC(C)O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8506,144209152,12736,C(CCCCCC(=O)O)CCCCC(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8507,144209155,31288,CCCCOCCOCCOC(=O)C,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8508,144209156,15278,CC1(CC2=C(O1)C(=CC=C2)O)C,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8509,144209158,7371,C1=CC=C(C=C1)S(=O)(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8510,144209159,8560,C=CCOC(=O)C1=CC=CC=C1C(=O)OCC=C,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8511,144209160,12968,CCCN(CCC)C(=O)SCC,Inactive,0,inactive,inactive,,0,inactive,,0,ChemService
8512,144209161,3121,CCCC(CCC)C(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8513,144209164,7970,CC1=CN=CC=C1,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8514,144209165,445639,CCCCCCCC/C=C\CCCCCCCC(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8515,144209170,9481,C1=CC(=C(C=C1C(F)(F)F)Cl)Cl,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8516,144209171,7615,CC(CN(CCN(CC(C)O)CC(C)O)CC(C)O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8517,144209172,7677,C1CN(CCN1)CCO,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8518,144209173,7870,CC(CC(C)(C)O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8519,144209174,6327349,CCCCO[P+](=O)OCCCC,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8520,144209176,18635,CSCCC=O,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8521,144209177,10255083,CC1=C2C(=CC(=C1C(=O)O)O)C(=O)C3=C(C2=O)C(=C(C(=C3O)O)[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O,Inactive,0,inactive,inactive,,0,active antagonist,17.1234,-85.9019,SIGMA
8522,144209181,17162,CCCCC(CC)COCC1CO1,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8523,144209182,7048,COC1=CC=CC=C1[N+](=O)[O-],Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8524,144209187,2266,C(CCCC(=O)O)CCCC(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8525,144209189,10870,CC(C)CC1=CC=CC=C1,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8526,144209190,7635,CCCCC(CC)COC(=O)C,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8527,144209192,17756,CCCOCCO,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8528,144209193,135444498,CC1=CC(=O)NC(=N1)C(C)C,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8529,144209197,5320,CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8530,144209198,6739,CC1=C(C(=CC=C1)[N+](=O)[O-])C,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8531,144209199,637563,C/C=C/C1=CC=C(C=C1)OC,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8532,144209200,18725,CCCCC(CC)COC(=O)C1=CC(=C(C=C1)C(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8533,144209201,7211,CCCC(C(CC)CO)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8534,144209202,931,C1=CC=C2C=CC=CC2=C1,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8535,144209204,30479,CC(C)(C)C1=NN=C(N(C1=O)N)SC,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8536,144209206,54739,CC(C)C1(C(=O)NC(=N1)C2=NC3=CC=CC=C3C=C2C(=O)O)C,Inactive,0,inactive,inactive,,0,inactive,,0,ChemService
8537,144209208,11369,CCC1=C(C(=CC=C1)CC)N,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8538,144209209,23665759,C(C(=O)[O-])Cl.[Na+],Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8539,144209210,7997,CCCOC(=O)C,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8540,144209211,18204,CN(C)CCOCCN(C)C,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8541,144209212,6616,CC1(C2CCC(C2)C1=C)C,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8542,144209213,11595,CCCCNC(=O)N,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8543,144209214,23668192,CC1=C(C=C(C=C1)S(=O)(=O)[O-])C.[Na+],Inactive,0,inactive,inactive,,0,inactive,,0,ChemService
8544,144209217,6877,CCOC(=O)C1=CC=CC=C1N,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8545,144209218,4650,C1=CC(=O)C=CC1=O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8546,144209220,1989,CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8547,144209221,7285,C(C(CCl)Cl)Cl,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8548,144209223,325,CC(C)C1=CC=C(C=C1)CO,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8549,144209226,26124,CCOP(=S)(OCC)OC1=NC2=CC=CC=C2N=C1,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8550,144209229,38852,C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)N.C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)N.O.O.O,Inactive,0,inactive,inactive,,0,active antagonist,61.1306,-57.2005,SigmaAldrich
8551,144209230,6497,COS(=O)(=O)OC,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8552,144209231,16305,C1=CC(=CC=C1OC2=CC=C(C=C2)Br)Br,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8553,144209232,7540,C1=CC=C(C=C1)OP(OC2=CC=CC=C2)OC3=CC=CC=C3,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8554,144209234,16004,C1=CC(=NC(=C1)Cl)C(Cl)(Cl)Cl,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8555,144209235,6914,C1=C(C=C(C(=C1Cl)O)Cl)Cl,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8556,144209236,174,C(CO)O,Inactive,0,inactive,inactive,,0,inactive,,0,NTP-MRI Repository
8557,144209237,10129,CC1CCC2CC1C2(C)C,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8558,144209238,3314,COC1=C(C=CC(=C1)CC=C)O,Inactive,0,inactive,inactive,,0,inactive,,0,Alfa Aesar
8559,144209239,6923,CC(C)(C)C1=CC=CC=C1O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8560,144209240,8836,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8561,144209243,9216,C1=CC=C2C(=C1)OC3=CC=CC=C3O2,Inactive,0,inactive,inactive,,0,inactive,,0,Sensient
8562,144209245,7924,CC1COC(=O)O1,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8563,144209246,7993,CN(C)CCCN,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8564,144209247,6491,CC1(C(=O)NC(=O)N1)C,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8565,144209248,123458,CC(COC)N,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8566,144209250,6466,C[C@@]12[C@H](C=C[C@@]3([C@@H]1[C@@H]([C@]45[C@H]3CC[C@](C4)(C(=C)C5)O)C(=O)O)OC2=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8567,144209251,7636,CCCCC(CC)COC(=O)C=C,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8568,144209252,520108,CC(=O)C1=NC=CS1,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8569,144209253,6978,CC1=CC(=C(C=C1)N)[N+](=O)[O-],Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8570,144209254,7929,CC1=CC(=CC=C1)C,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8571,144209257,1046,C1=CN=C(C=N1)C(=O)N,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8572,144209260,7618,C(CO)N(CCO)CCO,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8573,144209261,7142,C1=CC=C2C=C(C=CC2=C1)NC3=CC=C(C=C3)NC4=CC5=CC=CC=C5C=C4,Inactive,0,inactive,inactive,,0,inactive,,0,Sensient
8574,144209262,37829,C=CCN(CC=C)C(=O)C(Cl)Cl,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8575,144209263,8042,CCCCCCCCCCCCCC(=O)OC(C)C,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8576,144209264,11089,C1=CC2=C(C=C1C(=O)O)C(=O)OC2=O,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8577,144209266,62277,C(NC(=O)N(CO)C1C(=O)N(C(=O)N1CO)CO)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8578,144209269,7720,CCCCC(CC)CO,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8579,144209272,8115,C(CCl)OCCCl,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8580,144209274,7855,C=CC#N,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8581,144209278,8858,CC(=CC(=O)C)C,Inactive,0,inactive,inactive,,0,inactive,,0,TCI
8582,144209279,14985,CC1=C(C2=C(CC[C@@](O2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=C1O)C)C,Inactive,0,inactive,inactive,,0,inactive,,0,Sensient
8583,144209281,8121,CC(=O)OCCOC(=O)C,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8584,144209282,6547,CC(C)(C#N)N=NC(C)(C)C#N,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8585,144209283,8902,CCCNCCC,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8586,144209284,87587,CCNCC(=C)C,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8587,144209285,204,C1(C(=O)NC(=O)N1)NC(=O)N,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8588,144209286,16402,C(CCCN)CCN,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8589,144209287,1549026,CC(=CCC/C(=C/COC(=O)C)/C)C,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8590,144209288,2758,CC1(C2CCC(O1)(CC2)C)C,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8591,144209291,638011,CC(=CCC/C(=C/C=O)/C)C,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8592,144209292,4156,COS(=O)(=O)C,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8593,144209293,31241,CCCCC(CC)C=O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8594,144209294,1060,CC(=O)C(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8595,144209297,82343,CC(C)(C1=CC=CC=C1)C2=CC=C(C=C2)NC3=CC=C(C=C3)C(C)(C)C4=CC=CC=C4,Inactive,0,inactive,inactive,,0,inactive,,0,Sensient
8596,144209298,3032604,CCN(CC)C(=O)/C(=C(\C)/OP(=O)(OC)OC)/Cl,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8597,144209300,7361,C1=COC(=C1)CO,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8598,144209302,22833317,CCC(O)OCC(C)OC(CC)O,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8599,144209303,8170,CCCCCCOCCO,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8600,144209304,7935,C1=CC(=CC(=C1)N)N,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8601,144209305,5798,C1=CC=C2C(=C1)NC=N2,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8602,144209306,7095,C1=CC=C(C=C1)C2=CC=CC=C2,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8603,144209308,4911,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8604,144209309,31236,C1=CC=C(C=C1)OCCO,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8605,144209310,7276,C1C(O1)C2=CC=CC=C2,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8606,144209311,6895,C1=CC(=C(C(=C1)Cl)Cl)Cl,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8607,144209313,7257,C1=CC(=C(C=C1N)Cl)Cl,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8608,144209314,568,C1=CC=C2C(=C1)C3=CC=CC=C3O2,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8609,144209315,2244,CC(=O)OC1=CC=CC=C1C(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8610,144209316,27982,C(CCl)P(=O)(O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8611,144209317,8842,CC(CCC=C(C)C)CCO,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8612,144209319,7967,C1CCC(=O)CC1,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8613,144209320,971,C(=O)(C(=O)O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8614,144209321,13232,CC1CC(OC(O1)C)OC(=O)C,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8615,144209322,8193,CCCCCCCCCCCCO,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8616,144209323,8467,CCOC1=C(C=CC(=C1)C=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8617,144209325,54670067,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8618,144209328,5284382,C1CO[C@@H]([C@H](O1)Cl)Cl,Inactive,0,inactive,inactive,,0,inactive,,0,Sensient
8619,144209330,6046,C1COCCN1N=O,Inactive,0,inactive,inactive,,0,inactive,,0,ChemService
8620,144209331,516902,[O-]Cl(=O)=O.[Na+],Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8621,144209333,6567,CC(CN)N,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8622,144209334,8783,C(CCl)OP(OCCCl)OCCCl,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8623,144209335,660,C1CC(=O)OC2=CC=CC=C21,Inactive,0,inactive,inactive,,0,inactive,,0,NTP-MRI Repository
8624,144209338,6853,C1C2=CC=CC=C2C3=CC=CC=C31,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8625,144209341,7517,C1CCC(=NO)CC1,Inactive,0,inactive,inactive,,0,inactive,,0,NTP-MRI Repository
8626,144209344,8199,CCCCCCOCCOCCO,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8627,144209346,83572,CC(C)(C)C(=O)CCl,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8628,144209347,3893,CCCCCCCCCCCC(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8629,144209349,12967,CCN(C(=O)N)N=O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8630,144209352,16015,C1=CC=C(C=C1)N=NC2=C(C=CC3=CC(=CC(=C32)S(=O)(=O)[O-])S(=O)(=O)[O-])O.[Na+].[Na+],Inactive,0,inactive,inactive,,0,active antagonist,47.3531,-72.7353,Sensient
8631,144209353,23668193,N(=O)[O-].[Na+],Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8632,144209354,1549778,CC(=CCC/C(=C/CCC(=O)C)/C)C,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8633,144209355,7239,C1=CC=C(C(=C1)Cl)Cl,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8634,144209359,196,C(CCC(=O)O)CC(=O)O,Inactive,0,inactive,inactive,,0,inconclusive,,,SIGMA
8635,144209361,7913,C(=O)(N)NC(=O)N,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8636,144209362,8051,CCCCCC(=O)C,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8637,144209363,83511,C1=C2C(=C(C(=C1Br)O)Br)OC3=C(C(=C(C=C3C24C5=C(C(=C(C(=C5Cl)Cl)Cl)Cl)C(=O)O4)Br)O)Br,Inactive,0,inactive,inactive,,0,active antagonist,1.95494,-121.266,Sensient
8638,144209368,27423,CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,Inactive,0,inactive,inactive,,0,active antagonist,46.2621,-78.3497,SIGMA
8639,144209370,102861,CCCCCC1C(CCC1=O)CC(=O)OC,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8640,144209371,8130,CCCCCCC=O,Inactive,0,inactive,inactive,,0,inactive,,0,TCI
8641,144209372,31374,CC(=O)N(C)C,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8642,144209374,23676814,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)COC3=CC=CC=C3)C(=O)[O-])C.[K+],Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8643,144209375,16220118,CC1=C(N(C(=C1)CC(=O)[O-])C)C(=O)C2=CC=C(C=C2)Cl.[Na+],Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8644,144209377,10943,C1=CC(=CC(=C1)Cl)Cl,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8645,144209379,7948,CC1=CC(=CC(=C1)O)C,Inactive,0,inactive,inactive,,0,inconclusive antagonist,,,SIGMA
8646,144209381,8128,C(CCC#N)CC#N,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8647,144209382,73674,CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=C(SC=C2)C(=O)OC,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8648,144209383,7628,B(O)(O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8649,144209384,8174,CCCCCCCCCCO,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8650,144209385,159055,C[C@@]12CC[C@@H](C1(C)C)CC2=O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8651,144209386,111037,CC1=CCC(CC1)C(C)(C)OC(=O)C,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8652,144209388,8458,CC1=C(C=C(C=C1)[N+](=O)[O-])S(=O)(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,Sensient
8653,144209391,444266,C(=C\C(=O)O)\C(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8654,144209393,8758,C(C(=O)O)N(CC(=O)O)CC(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8655,144209397,15331,CN(C)NC(=O)CCC(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,Spectrum Chemical
8656,144209398,74710,CC1=CC=C(O1)C(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8657,144209399,172717,CC(=C)C(=O)O[C@H]1C[C@@H]2CC[C@]1(C2(C)C)C,Inactive,0,inactive,inactive,,0,inactive,,0,Acros
8658,144209400,7768,C1CCC(=O)NCC1,Inactive,0,inactive,inactive,,0,inconclusive antagonist,,,SigmaAldrich
8659,144209401,35370,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-],Inactive,0,inactive,inactive,,0,inconclusive antagonist,,,SigmaAldrich
8660,144209405,11534,C(C#N)Br,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8661,144209406,8207,CCCCCCCCCCCCCO,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8662,144209407,2969,CCCCCCCCCC(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8663,144209408,6810,C1C=CCC2C1C(=O)OC2=O,Inactive,0,inactive,inactive,,0,inactive,,0,ChemService
8664,144209409,16316,CCCCCNCCCCC,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8665,144209410,4445035,C1=CC=C(C=C1)[O-].[Na+],Inactive,0,inactive,inactive,,0,inactive,,0,Alfa Aesar
8666,144209411,3440,C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8667,144209412,88069,CC1=CC2=C(C=C1)C(=O)OC2=O,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8668,144209413,8369,CC1=C(C(=O)C=CO1)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8669,144209415,6587,CC[N+](=O)[O-],Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8670,144209416,3308,CCC1=C2C(=CC=C1)C3=C(N2)C(OCC3)(CC)CC(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8671,144209419,5327,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8672,144209421,6991,CC1=CC(=C(C=C1)[N+](=O)[O-])C,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8673,144209423,10963,C(CCl)C#N,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8674,144209428,8795,C1CN(CCN1)CCN,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8675,144209429,7641,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8676,144209434,90558,C=CC(=O)OCCC(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8677,144209435,7932,C1=CC(=CC(=C1)Cl)N,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8678,144209436,7979,CC(=C)C(=O)OCCOCCOCCOC(=O)C(=C)C,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8679,144209438,3365,C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8680,144209439,16682730,CC(=O)O[Hg]C1=CC=CC=C1,Inactive,0,inactive,inactive,,0,active antagonist,1.05078,-103.159,SigmaAldrich
8681,144209440,4837,C1CNCCN1,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8682,144209441,5340,C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=CS2,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8683,144209443,8064,C(CCO)CO,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8684,144209445,8469,CCOC(=O)C1C(O1)C2=CC=CC=C2,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8685,144209448,4096,COP(=O)(N)SC,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8686,144209452,6934,CC1=CC(=C(C=C1)N)S(=O)(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8687,144209453,67174,CC(CCC(=O)O)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8688,144209454,11210,CC(C)(C)C=C,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8689,144209455,36383,C1=CC(=C(C=C1N(CCO)CCO)[N+](=O)[O-])NCCO,Inactive,0,inactive,inactive,,0,active antagonist,36.5437,-74.141,SIGMA
8690,144209456,8657,CCC1=CC=CC=C1CC,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8691,144209458,18938,CC(CCO)CC(C)(C)C,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8692,144209460,7290,C(C(CCl)O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SigmaAldrich
8693,144209465,17046,C1C(O1)COCCCCOCC2CO2,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
8694,144209469,22985,[NH4+].[N+](=O)([O-])[O-],Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
