RESULT_TAG,SID,CID,SMILES,Activity_Outcome,Activity_Score,Activity_Summary,Agonist_Activity,Agonist_Potency (uM),Agonist_Efficacy (%),Viability_Activity,Viability_Potency (uM),Viability_Efficacy (%),Sample_Source
9229,144210467,101560,CC(COCC(C)OC(=O)C1=CC=CC=C1)OC(=O)C2=CC=CC=C2,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9230,144210334,8418,C1=CC=C2C=C3C=CC=CC3=CC2=C1,Inconclusive,30,inconclusive agonist,inconclusive agonist,,19.13177253,inactive,,0,Enamine
9231,144210605,5280343,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,active antagonist,43.2771,-51.9233,LightBiologicals
9232,144210782,9885850,C1=C2C(C(=O)N(C2=CC(=C1F)Cl)C(=O)N)C(=O)C3=CC(=CS3)Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,active antagonist,30.6379,-51.5302,Pfizer
9233,144210923,77222,C(=O)(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9234,144210878,6618,CC(C)(C1=CC(=C(C(=C1)Br)O)Br)C2=CC(=C(C(=C2)Br)O)Br,Inconclusive,30,inconclusive agonist,inconclusive agonist,,16.96570011,inactive,,0,SIGMA
9235,144210867,8346,CCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9236,144210810,31222,C1=CC=C(C=C1)NNC2=CC=CC=C2,Inconclusive,30,inconclusive agonist,inconclusive agonist,,19.4848987,inactive,,0,LightBiologicals
9237,144210653,8434,CCOC(=O)C1=CC=C(C=C1)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,,19.46349831,inactive,,0,Enamine
9238,144210813,2272,C1=CC=C(C=C1)N=NC2=CC=CC=C2,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,LightBiologicals
9239,144210745,18992283,C1CCC2=NC3=C(CN2CC1)C(=CC(=C3)Cl)Cl.Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,,19.15356951,inconclusive antagonist,,,Pfizer
9240,144210844,448537,CC/C(=C(/CC)\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,LightBiologicals
9241,144211037,37175,C=CCOC(CN1C=CN=C1)C2=C(C=C(C=C2)Cl)Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,active antagonist,61.1306,-49.3241,SIGMA
9242,144211097,2126,CC1(CCC(C2=C1C=CC(=C2)C(=O)NC3=CC=C(C=C3)C(=O)O)(C)C)C,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9243,144211102,10342051,CC(C)[C@@H](C1=CC=C(C=C1)Cl)C(=O)O[C@H](C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9244,144211119,5383,CC(C)(C)C1=NN=C(S1)N(C)C(=O)NC,Inconclusive,30,inconclusive agonist,inconclusive agonist,,19.80742326,inactive,,0,ChemService
9245,144211185,62276,CCOC(=O)C(C)OC(=O)C1=C(C=CC(=C1)OC2=C(C=C(C=C2)C(F)(F)F)Cl)[N+](=O)[O-],Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9246,144211213,91655,CCOP(=S)(OCC)OC(C(Cl)(Cl)Cl)Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,Chemservice
9247,144211263,86287521,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O/N=C/C2=CC(=C(C(=C2)Br)O)Br,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,active antagonist,48.3109,-79.4157,Crescent
9248,144211297,3026,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,Inconclusive,30,inconclusive agonist,inconclusive agonist,,17.73952878,inactive,,0,SIGMA
9249,144211357,53518,CCOC(=O)C(C)OC1=CC=C(C=C1)OC2=CN=C3C=C(C=CC3=N2)Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9250,144211376,91758,CCC(C)SP(=O)(N1CCSC1=O)OCC,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,EPA
9251,144211430,22833489,CCC(C(C(CC(C(C(C)Cl)Cl)Cl)Cl)Cl)Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,,16.98764474,inactive,,0,LightBiologicals
9252,144211461,213032,CC1(C(=O)N(C(=O)O1)NC2=CC=CC=C2)C3=CC=C(C=C3)OC4=CC=CC=C4,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,active antagonist,33.284,-42.2884,ChemService
9253,144211466,2337,CCOC(=O)C1=CC=C(C=C1)N,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9254,144212571,12797557,CC(C)[C@@H](C1=CC=C(C=C1)OC(F)F)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,LightBiologicals
9255,144212428,3371,C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F,Inconclusive,30,inconclusive agonist,inconclusive agonist,,17.24762589,inactive,,0,Acros
9256,144212230,47455,CCCCOCCOC(=O)COC1=NC(=C(C=C1Cl)Cl)Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,LightBiologicals
9257,144211699,5284507,CC(=CCC/C(=C/CCC(C)(C=C)O)/C)C,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9258,144212723,656583,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CC[C@]45[C@@]3(CC(=C([C@H]4O5)O)C#N)C,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,Sequoia
9259,144211782,5371084,CCC(=O)/C=C/C1C(=CCCC1(C)C)C,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,LightBiologicals
9260,144212067,69765,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)[N+](=O)[O-],Inconclusive,30,inconclusive agonist,inconclusive agonist,,,active antagonist,14.7772,-61.1384,Sigma DiscoveryCPR
9261,144212052,7067,CCN(CCO)C1=CC=CC(=C1)C,Inconclusive,30,inconclusive agonist,inconclusive agonist,,19.53087685,inactive,,0,SIGMA
9262,144212655,657302,C1=CC=C(C=C1)C2(C(=O)[N-]C(=O)N2)C3=CC=CC=C3.[Na+],Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9263,144212647,7180,C1=CC=C(C=C1)COC(=O)C2=CC=C(C=C2)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9264,144212488,4534,CC(CC1=CC(=C(C=C1)O)O)C(C)CC2=CC(=C(C=C2)O)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,,15.86710571,inactive,,0,Acros
9265,144211886,91707,CCOC(=O)[C@@H](C)OC1=CC=C(C=C1)OC2=NC3=C(O2)C=C(C=C3)Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,,15.67717121,inactive,,0,LightBiologicals
9266,144211946,8652,CC1=CC=C(C=C1)C(=O)C2=CC=CC=C2,Inconclusive,30,inconclusive agonist,inconclusive agonist,,19.89805798,inactive,,0,SIGMA
9267,144212267,7210,CC(CN=CC1=CC=CC=C1O)N=CC2=CC=CC=C2O,Inconclusive,30,inconclusive agonist,inconclusive agonist,,19.56646992,inactive,,0,LightBiologicals
9268,144211677,15629,CN(C(=O)NC1=CC=C(C=C1)Cl)OC,Inconclusive,30,inconclusive agonist,inconclusive agonist,,18.20252897,inactive,,0,SIGMA
9269,144212251,23675737,CC1=NN(C(=O)C1N=NC2=CC=CC=C2)C3=C(C=CC(=C3)S(=O)(=O)[O-])Cl.[Na+],Inconclusive,30,inconclusive agonist,inconclusive agonist,,16.8302851,active antagonist,44.9702,-57.3112,LightBiologicals
9270,144211984,78435,CC1=CC(=C(C(=C1C(=O)OC)O)C)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,,18.14661685,inactive,,0,SIGMA
9271,144212722,18771,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)SC(=C(S3)C#N)C#N,Inconclusive,30,inconclusive agonist,inconclusive agonist,,23.33817525,active antagonist,8.63492,-106.315,Crescent
9272,144211884,91708,C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C(=C2)Cl)OC3=C(C=C(C=N3)C(F)(F)F)Cl)Cl)F,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,LightBiologicals
9273,144211947,108675,C1=CC(=C(C(=C1)Cl)CCl)F,Inconclusive,30,inconclusive agonist,inconclusive agonist,,18.62402557,inactive,,0,SIGMA
9274,144212447,7034,C1=CC(=CC=C1C(=O)C2=CC=C(C=C2)Cl)Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,Acros
9275,144211688,12521030,CC(O)(P(=O)(O)O)P(=O)(O)O.O,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9276,144211808,8995,CCN(CCC#N)C1=CC=CC=C1,Inconclusive,30,inconclusive agonist,inconclusive agonist,,18.61526227,inactive,,0,LightBiologicals
9277,144211859,61585,CC(=O)C1=C2CCC(C2=CC(=C1)C(C)(C)C)(C)C,Inconclusive,30,inconclusive agonist,inconclusive agonist,,16.01805116,inactive,,0,LightBiologicals
9278,144212224,5859,CN(C)S(=O)(=O)C1=CC=C(C=C1)OP(=S)(OC)OC,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,LightBiologicals
9279,144211885,91673,CCC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,,13.21568498,inactive,,0,LightBiologicals
9280,144212168,5364932,CC(C)(C)/C(=N\OC(=O)NC)/CSC,Inconclusive,30,inconclusive agonist,inconclusive agonist,,15.77968202,inactive,,0,LightBiologicals
9281,144212120,81196,CC(=C)C(=O)OCCCCCCCCCCOC(=O)C(=C)C,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,Sigma DiscoveryCPR
9282,144212146,10285,CC1=CC=NC2=CC=CC=C12,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9283,144212715,19379,CN(C)CCOC(=O)COC1=CC=C(C=C1)Cl.Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,MP Biomedicals
9284,144211932,14569,CC1=CC(=CC=C1)NC2=CC=CC=C2,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9285,144212027,54682468,C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)O)C(=O)N)N(C)C)O.Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,,18.2724404,inactive,,0,Bosche
9286,144212656,24321,C1=CC=C(C=C1)CN(CC2=CC=CC=C2)CC3=CC=CC=C3,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,Acros
9287,144211943,77956,C1=CC=C(C=C1)S(=O)(=O)C2=CC=CC=C2N,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9288,144211558,2763760,CC1COC2=CC=CC=C2N1,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9289,144213073,54677470,CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,Enamine
9290,144213128,5111791,C1=CC(=C(C=C1[N+](=O)[O-])N)N,Inconclusive,30,inconclusive agonist,inconclusive agonist,,17.09366043,active antagonist,36.4132,-53.4757,SIGMA
9291,144213335,7516,C1=CC=C(C=C1)NN,Inconclusive,30,inconclusive agonist,inconclusive agonist,,16.88303018,inactive,,0,LightBiologicals
9292,144213274,5361514,CC(C)[C@H](C1=CC=C(C=C1)Cl)C(=O)O[C@@H](C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,Inconclusive,30,inconclusive agonist,inconclusive agonist,,15.98384553,inactive,,0,SIGMA
9293,144213150,5546,C1=CC=C(C=C1)C2=NC3=C(N=C(N=C3N=C2N)N)N,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9294,144213152,15767,COC1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,,19.77120171,inactive,,0,LightBiologicals
9295,144213290,24685,CC(C)OC(=O)NC1=CC=CC=C1,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9296,144213139,9074,C1=CC=C(C=C1)NC2=CC=C(C=C2)N=O,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inconclusive antagonist,61.1306,-34.7243,TCI
9297,144212855,,,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9298,144212842,5388510,CC(C)(C)C(=O)/C=C/C1=CC=C(C=C1)Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,LightBiologicals
9299,144212773,5320128,CC(=CCC/C(=C\CCC(C)(C=C)O)/C)C,Inconclusive,30,inconclusive agonist,inconclusive agonist,,18.99544005,inactive,,0,SIGMA
9300,144212976,60196372,CC1C=C[C-]=C1.[C-]#[O+].[C-]#[O+].[C-]#[O+].[Mn],Inconclusive,30,inconclusive agonist,inconclusive agonist,,19.95564278,inactive,,0,LightBiologicals
9301,144213363,8363,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2O,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9302,144213588,637511,C1=CC=C(C=C1)/C=C/C=O,Inconclusive,30,inconclusive agonist,inconclusive agonist,,18.23765338,inactive,,0,SIGMA
9303,144213506,6978,CC1=CC(=C(C=C1)N)[N+](=O)[O-],Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9304,144213467,41206,CC1=CC(=CC(=C1N)C)C2=CC(=C(C(=C2)C)N)C,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9305,144213611,11776,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inconclusive antagonist,,,SIGMA
9306,144213913,81259,CC(C)CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,,16.54327684,inactive,,0,LightBiologicals
9307,144213784,10159191,CC(C)(C)C1=CSC(=N1)C2=CC3=C(O2)C=CC(=C3)OCC4=CC=CC=C4CC(=O)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,,16.9116997,inactive,,0,Astellas Pharma
9308,144213904,75575,C1=CC=C(C(=C1)CC2=CC=CC=C2O)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,,17.19715411,inactive,,0,SIGMA
9309,144213850,5803,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(=O)O)I)I)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9310,144213961,91649,CC(C)(C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,,19.64692296,inactive,,0,SIGMA
9311,144213944,8571,C1=CC(=C(C=C1O)O)C(=O)C2=C(C=C(C=C2)O)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,,18.53274551,inactive,,0,SIGMA
9312,144213676,171144,CCCCCCCCCCCCC1=CC=CC=C1O,Inconclusive,30,inconclusive agonist,inconclusive agonist,,17.17762601,inconclusive antagonist,68.5896,-108.182,LightBiologicals
9313,144211064,5759,C1=CC(=C(C(=C1Cl)C(=O)O)Cl)Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,,18.31850649,inactive,,0,Enamine
9314,144212503,7122,CC(=O)C1=CC2=CC=CC=C2C=C1,Inconclusive,30,inconclusive agonist,inconclusive agonist,,18.84949089,inactive,,0,Maybridge
9315,144207199,7483,CNC1=CC=C(C=C1)[N+](=O)[O-],Inconclusive,30,inconclusive agonist,inconclusive agonist,,,active antagonist,41.7325,-59.5709,SIGMA
9316,144207200,8030,C1=CSC=C1,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9317,144207207,13676,CCOP(=S)(CC)SC1=CC=CC=C1,Inconclusive,30,inconclusive agonist,inconclusive agonist,,17.92225481,inactive,,0,ChemService
9318,144207208,1254,CC1CCC(C(C1)O)C(C)C,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SigmaAldrich
9319,144207216,7498,C1=CC=C(C=C1)CBr,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9320,144207250,8143,CCCCCCCCN,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9321,144207267,8247,CC(=O)NNC1=CC=CC=C1,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9322,144207286,5324707,C/C=C/CC#N,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9323,144207300,7666,C1=CC=C(C=C1)CCBr,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9324,144207303,21013,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,,19.49863113,inconclusive antagonist,66.9885,-49.0203,SIGMA
9325,144207323,13205,CC1=C(C=CC=C1N)N,Inconclusive,30,inconclusive agonist,inconclusive agonist,,19.87715069,inactive,,0,SigmaAldrich
9326,144207326,5364713,CCCCCCCC/C=C\CCCCCCCCOCCO,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,active antagonist,30.4372,-67.5361,SIGMA
9327,144207367,25608,C1=CC(=C(C=C1C(Cl)(Cl)Cl)Cl)Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9328,144207373,7438,CC1=CCC(CC1O)C(=C)C,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9329,144207374,99953,CCCCCCCCCOCC1CO1,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9330,144207437,24723,CCOP(=O)(OCC)SCCSCC,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,ChemService
9331,144207443,50516,CC(C)C(C(=O)OC(C#N)C1=CC(=CC=C1)OC2=CC=CC=C2)NC3=C(C=C(C=C3)C(F)(F)F)Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,,19.61040718,inactive,,0,Wako
9332,144207449,21622,COC1=C2C(=CC=C1)SC(=N2)N,Inconclusive,30,inconclusive agonist,inconclusive agonist,,18.68981022,inactive,,0,SIGMA
9333,144207471,7737,C1=CC(=CC=C1NO)N=O,Inconclusive,30,inconclusive agonist,inconclusive agonist,,15.78435183,inactive,,0,SIGMA
9334,144207502,4485,CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,active antagonist,51.4873,-55.8326,SIGMA
9335,144207527,11080,C1=CC=C2C(=C1)C=CC=C2N=C=S,Inconclusive,30,inconclusive agonist,inconclusive agonist,,9.035116007,active antagonist,50.9123,-104.361,SigmaAldrich
9336,144207542,22586,CC1=C(C=CC(=C1)NC2=CC=C(C=C2)O)N,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,active antagonist,54.2058,-57.7787,SIGMA
9337,144207546,12456,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC.[Cl-],Inconclusive,30,inconclusive agonist,inconclusive agonist,,17.42207122,active antagonist,48.9036,-54.0054,SIGMA
9338,144207550,6264,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])F,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,active antagonist,30.9185,-76.161,SIGMA
9339,144207664,33934,CC(C)CCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCC(C)C,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SigmaAldrich
9340,144207691,14500,C1CCC(=NO)C1,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inconclusive antagonist,,,SigmaAldrich
9341,144207702,13622,COC1=CC=CC(=C1O)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SigmaAldrich
9342,144207726,12244,CC(C)CC#N,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9343,144207730,74563,CCCC(=O)C(=O)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9344,144207731,999,C1=CC=C(C=C1)CC(=O)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SigmaAldrich
9345,144207732,867,C(C(=O)O)C(=O)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SigmaAldrich
9346,144207760,21881620,CC1=CC=C(C=C1)/C=C/2\C3CCC(C2=O)C3(C)C,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SigmaAldrich
9347,144207984,25711,CNC(=O)N(C1=CC=CC=C1)C2=CC=CC=C2,Inconclusive,30,inconclusive agonist,inconclusive agonist,,16.66716,inactive,,0,SIGMA
9348,144208005,6979,C1=CC(=C(C=C1Cl)[N+](=O)[O-])N,Inconclusive,30,inconclusive agonist,inconclusive agonist,,18.93068978,inactive,,0,SIGMA
9349,144208044,16420,C1=CC(=CC=C1C2=CSC(=N2)N)[N+](=O)[O-],Inconclusive,30,inconclusive agonist,inconclusive agonist,,19.05443947,inactive,,0,SigmaAldrich
9350,144208117,12051,CCN(CC)C=O,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SigmaAldrich
9351,144208122,6211,C1C(=O)NC(=O)NC1=O,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SigmaAldrich
9352,144208125,9609,CCSCC,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SigmaAldrich
9353,144208126,41478,C(O)[P+](CO)(CO)CO.C(O)[P+](CO)(CO)CO.[O-]S(=O)(=O)[O-],Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,FLUKA
9354,144208131,8391,CC1=CC(=C(C=C1)O)[N+](=O)[O-],Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SigmaAldrich
9355,144208132,,,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9356,144208144,9443,C1=CC(=C(C=C1Cl)Cl)C(F)(F)F,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9357,144208151,11803,C1=CC2=C(C=CC=C2[N+](=O)[O-])C(=C1)[N+](=O)[O-],Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9358,144208162,8210,CCCCOCCOCCOCCCC,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9359,144208166,81133,CN1C(=C(C(=O)N(C1=O)C)N=O)N,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SigmaAldrich
9360,144208174,7859,C#CCO,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9361,144208184,2950,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=CC=C3O,Inconclusive,30,inconclusive agonist,inconclusive agonist,,17.54917487,inconclusive antagonist,,,SIGMA
9362,144208201,7203,CCOC1=CC=CC=C1N,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inconclusive antagonist,,,SIGMA
9363,144208237,2758874,CCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SigmaAldrich
9364,144208238,6787,CCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCC,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SigmaAldrich
9365,144208299,641240,C(/C(=C(/CO)\Br)/Br)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9366,144208300,3278,CCC(=C)C(=O)C1=C(C(=C(C=C1)OCC(=O)O)Cl)Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,,17.4869639,active antagonist,48.2123,-57.008,SIGMA
9367,144208303,11424880,CCCCN1C=C[N+](=C1)C.OS(=O)(=O)[O-],Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SigmaAldrich
9368,144208305,6276,CCCCCO,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9369,144208316,8717,CC1=CC(=C(C=C1C)N)C,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9370,144208318,3083585,C1=CC2=C(C=CC(=C2C(=C1)O)O)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,MRI synthesis
9371,144208322,11604,C=CCCC#N,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9372,144208325,10907,CC(C)CC(C)(C)C,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SigmaAldrich
9373,144208350,9246,C1CCC2C(C1)O2,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9374,144208371,24433,CCCCOC(=O)C1=CC=CC=C1N,Inconclusive,30,inconclusive agonist,inconclusive agonist,,16.6473931,inactive,,0,SIGMA
9375,144208373,8082,C1CCNCC1,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SigmaAldrich
9376,144208402,91649,CC(C)(C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,,18.5511968,inactive,,0,Toronto Research
9377,144208410,9904,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@H]34,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,Toronto Research
9378,144208421,7964,C1=CC=C(C=C1)Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9379,144208458,3035,C1=CC(=CC=C1C(=C(Cl)Cl)C2=CC=C(C=C2)Cl)Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,,18.80604246,inactive,,0,Alfa Aesar
9380,144208492,2723650,C1CNC(=S)N1,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9381,144208496,15965,C1(=C(C(=NC(=C1Cl)Cl)C(=O)O)Cl)N,Inconclusive,30,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
9382,144208512,8805,CC(=O)NC1=CC=C(C=C1)C(=O)CCl,Inconclusive,30,inconclusive agonist,inconclusive agonist,,18.96180179,inactive,,0,SIGMA
